ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon,hoc_phi
HVN,Học viện Nông nghiệp Việt Nam,Hà Nội,HVN05,Kỹ thuật cơ khí,18.0,"A00, A01, A09, D01","16,000,000",
HVN,Học viện Nông nghiệp Việt Nam,Hà Nội,HVN07,Logistics và Quản lý chuỗi cung ứng,25.25,"A00, A09, C20, D01","16,000,000",
HVN,Học viện Nông nghiệp Việt Nam,Hà Nội,HVN13,Luật,24.75,"A09, C00, C20, D01","13,450,000",
HVN,Học viện Nông nghiệp Việt Nam,Hà Nội,HVN17,Ngôn ngữ Anh,18.0,"D01, D07, D14, D15","13,450,000",
HVN,Học viện Nông nghiệp Việt Nam,Hà Nội,HVN03,Nông nghiệp sinh thái và Nông nghiệp đô thị,17.0,"A00, A09, B00, D01","11,600,000",
HVN,Học viện Nông nghiệp Việt Nam,Hà Nội,HVN15,"Quản lý đất đai, Bất động sản và Môi trường",16.5,"A00, A01, B00, D01","13,450,000",
HVN,Học viện Nông nghiệp Việt Nam,Hà Nội,HVN08,"Quản trị kinh doanh, Thương mại và Du lịch",18.0,"A00, A09, C20, D01","13,450,000",
HVN,Học viện Nông nghiệp Việt Nam,Hà Nội,HVN18,Sư phạm công nghệ,22.25,"A00, A01, B00, D01","13,450,000",
HVN,Học viện Nông nghiệp Việt Nam,Hà Nội,HVN01,Thú y,19.0,"A00, A01, B00, D01","19,800,000",
HVN,Học viện Nông nghiệp Việt Nam,Hà Nội,HVN12,Xã hội học,18.0,"A09, C00, C20, D01","13,450,000",
DTL,Đại học Thăng Long,Hà Nội,7480201,Công nghệ thông tin,22.0,"A00, A01","36,000,000",
DTL,Đại học Thăng Long,Hà Nội,7720301,Điều dưỡng,19.0,B00,"27,000,000",
DTL,Đại học Thăng Long,Hà Nội,7340301,Kế toán,23.86,"A00, A01, D01, D07","33,000,000",
DTL,Đại học Thăng Long,Hà Nội,7480101,Khoa học máy tính,22.0,"A00, A01","33,000,000",
DTL,Đại học Thăng Long,Hà Nội,7340106,Kinh tế quốc tế,23.8,"A00, A01, D01, D07","33,000,000",
DTL,Đại học Thăng Long,Hà Nội,7510605,Logistics và Quản lý chuỗi cung ứng,24.49,"A00, A01, D01, D07","36,000,000",
DTL,Đại học Thăng Long,Hà Nội,7380107,Luật kinh tế,25.8,"A00, A01, C00, D01","36,000,000",
DTL,Đại học Thăng Long,Hà Nội,7340115,Marketing,24.97,"A00, A01, D01, D07","33,000,000",
DTL,Đại học Thăng Long,Hà Nội,7220201,Ngôn ngữ Anh,24.58,"D01, D78, D90","36,000,000",
DTL,Đại học Thăng Long,Hà Nội,7220209,Ngôn ngữ Nhật,23.02,"D01, D06, D78, D90","37,500,000",
DTL,Đại học Thăng Long,Hà Nội,7220204,Ngôn ngữ Trung Quốc,25.4,"D01, D04, D78, D90","36,000,000",
DTL,Đại học Thăng Long,Hà Nội,7220210,Ngôn ngữ Hàn Quốc,24.75,"D01, D78, D90","37,500,000",
DTL,Đại học Thăng Long,Hà Nội,7340101,Quản trị Kinh doanh,23.61,"A00, A01, D01, D07","33,000,000",
DTL,Đại học Thăng Long,Hà Nội,7810201,Quản trị khách sạn,22.85,"A00, A01, D01, D07","36,000,000",
DTL,Đại học Thăng Long,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,23.33,"A00, A01, D01, D07","36,000,000",
DTL,Đại học Thăng Long,Hà Nội,7340201,Tài chính – Ngân hàng,24.31,"A00, A01, D01, D07","33,000,000",
DTL,Đại học Thăng Long,Hà Nội,7210403,Thiết kế đồ họa,21.0,"H00, H01, H04, V00","45,000,000",
DTL,Đại học Thăng Long,Hà Nội,7340122,Thương mại điện tử,25.0,"A00, A01, D01, D07","36,000,000",
DTL,Đại học Thăng Long,Hà Nội,7480207,Trí tuệ nhân tạo,22.0,"A00, A01","36,000,000",
DTL,Đại học Thăng Long,Hà Nội,7320104,Truyền thông đa phương tiện,26.52,"A00, A01, C00, D01","45,000,000",
DTL,Đại học Thăng Long,Hà Nội,7310630,Việt Nam học,23.75,"C00, D01, D14, D15","33,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7850201,Bảo hộ lao động,22.0,"A00, A01, B00, D07","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7760101,Công tác xã hội,29.45,"A01, C00, C01, D01","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,DK7480101L,"Công nghệ thông tin (song bằng, 2+2) - chương trình liên kết Đại học La Trobe (Úc)",28.0,"A01, D01","77,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7420201,Công nghệ sinh học - Chất lượng cao giảng dạy 100% tiếng Anh,24.0,"B00, D08","83,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7420201,Công nghệ sinh học,25.0,"A00, B00, D08","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,K7480101L,"Công nghệ thông tin (song bằng, 2+2) - Chương trình liên kết Đại học La Trobe (Úc)",28.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,D7420201,Công nghệ sinh học- CT dự bị đh bằng tiếng anh,24.0,"B00, B08",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7420201,Công nghệ sinh học - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,23.0,"A00, B00, D08","54,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7510406,Công nghệ kỹ thuật Môi trường,22.0,"A00, A01, B00, D07","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7460112,ĐH Toán ứng dụng,31.0,"A00, A01","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7720201,Dược học,31.45,"A00, B00, D07","60,720,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,DK7340301,"Kế toán (song bằng, 3+1) - chương trình liên kết Đại học West of England, Bristol (Anh)",24.0,"A01, D01","78,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7340301,Kế toán,32.4,"A00, A01, C01, D07","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7340301,Kế toán (chuyên ngành: Kế toán quốc tế) - Chất lượng cao giảng dạy 100% tiếng Anh,24.0,"A01, D01","80,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7340301,Kế toán - Chất lượng cao,27.0,"A00, A01, C00, D01","52,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,N7340301,Kế toán -Chương trình học 02 năm đầu tại Nha Trang,22.0,"A00, A01, C01, D01","20,500,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,D7340301,Kế toán- Dự bị đh bằng tiếng anh,24.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340301,"Kế toán (song bằng 3+1) Đại học West of England, Bristol (Vương Quốc Anh)",24.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,D7480101,Khoa học máy tính- CT dự bị đh bằng tiếng anh,28.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,K7480101T,Khoa học máy tính (đơn bằng 2+2) - Chương trình liên kết Đại học Kỹ thuật Ostrava (CH Séc),28.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7480101,Khoa học máy tính - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,30.8,"A00, A01, D01","54,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7480101,Khoa học máy tính,33.0,"A00, A01, D01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,N7480101,Khoa học máy tính phân hiệu Khánh Hòa,22.0,"A00, A01, D01","24,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7480101,Khoa học máy tính - Chất lượng cao giảng dạy 100% tiếng Anh,28.0,"A01, D01","83,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7440301,Khoa học môi trường,22.0,"A00, A01, B00, D07","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7580101,Kiến trúc,29.8,"V00, V01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7580101,Kiến trúc - Chất lượng cao,28.5,"A01, C01, V00, V01","54,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7340120,Kinh doanh quốc tế - học bằng tiếng Anh,28.0,"A01, D01","84,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7340120,Kinh doanh quốc tế - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,30.8,"A00, A01, D01","64,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340120L,Kinh doanh quốc tế (song bằng 3 +1) – Chương trình liên kết Đại học La Trobe (Úc).,28.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340201M,"Kinh Doanh (đơn bằng 2+ 1,5)- Chương trình liên kết Đại học Massey (New Zealand)",26.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,DK7340120L,Kinh doanh quốc tế (Song bằng 3 +1) – Chương trình dự bị liên kết Đại học La Trobe (Úc).,28.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,D7340120,Kinh doanh quốc tế- Dự bị đh bằng tiếng anh,28.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,DK7340201M,"Kinh doanh (Quản trị kinh doanh, Marketing, Kế toán, Quản trị nguồn nhân lực, Quan hệ lao động) (đơn bằng 1,5+1,5) - Chương trình dự bị liên kết Đại học Massey (New Zealand)",26.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,N7480103,Kỹ thuật phần mềm,22.0,"A00, A01, D01","24,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7580201,Kỹ thuật xây dựng - Chất lượng cao giảng dạy 100% tiếng Anh,24.0,"A00, A01","83,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7580201,Kỹ thuật xây dựng - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,22.0,"A00, A01, C01","54,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7580201,Kỹ thuật xây dựng,24.0,"A00, A01, C01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7520201,Kỹ thuật điện,30.0,"A00, A01, C01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,K7580201,"Kỹ thuật xây dựng (song bằng, 2+2) - Chương trình liên kết Đại học La Trobe (Úc)",24.0,A01,
DTT,Đại học Tôn Đức Thắng,TP HCM,D7520216,Kỹ thuật điề khiển và tự động hóa- CT dự bị dhd bằng tiếng anh,24.0,"A00, A01",
DTT,Đại học Tôn Đức Thắng,TP HCM,DK7520201,"Kỹ thuật điện - điện tử (song bằng, 2.5+1.5) - chương trình liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan)",24.0,"A00, D01","80,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7520201,Kỹ thuật điện -Chất lượng cao giảng dạy bằng tiếng Anh - Việt,23.0,"A00, A01, C01","54,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7480103,Kỹ thuật phần mềm,33.3,"A00, A01, D01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,K7520201,"Kỹ thuật điện – điện tử (song bằng 2,5+1,5) Đại học khoa học ứng dụng Saxion (Hà Lan)",24.0,"A00, A01",
DTT,Đại học Tôn Đức Thắng,TP HCM,D7480103,Kỹ thuật phần mềm - CT dự bị đh bằng tiếng anh,28.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7480103,Kỹ thuật phần mềm - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,30.9,"A00, A01, D01","54,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7580205,Kỹ thuật xây dựng công trình giao thông,22.0,"A00, A01, C01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7520301,Kỹ thuật hóa học,27.8,"A00, B00, D07","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7520216,Kỹ thuật điều khiển và tự động hóa - Chất lượng cao giảng dạy 100% tiếng Anh,24.0,"A00, A01","83,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7520216,Kỹ thuật điều khiển và tự động hóa (Chất lượng cao),26.7,"A00, A01, C01","54,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7520114,Kỹ thuật cơ điện tử,31.3,"A00, A01, C01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,D7580201,Kỹ thuật xây dựng- CT dự bị đh bằng tiếng anh,24.0,"A00, A01",
DTT,Đại học Tôn Đức Thắng,TP HCM,DK7580201,"Kỹ thuật xây dựng (song bằng, 2+2) - chương trình liên kết Đại học La Trobe (Úc)",24.0,"A00, D01","77,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7520301,Kỹ thuật Hóa học - Chất lượng cao,23.0,"A00, B00, D07","54,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7520207,Kỹ thuật điện tử - viễn thông - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,26.0,"A00, A01, C01","54,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7480103,Kỹ thuật phần mềm - Chất lượng cao giảng dạy 100% tiếng Anh,28.0,"A01, D01","83,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,N7380101,Luật -Chương trình 02 năm đầu học tại Nha Trang,22.0,"A00, A01, C00, D01","20,500,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7380101,Luật - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,31.1,"A00, A01, C01, D01","52,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7480102,Mạng máy tính và truyền thông dữ liệu,31.2,"A00, A01, D01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,D7340115,Marketing- CT dự bị đh bằng tiếng anh,28.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,N7340115,Marketing -Chương trình 02 năm đầu học tại Nha Trang,24.0,"A00, A01, D01","20,500,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7340115,Marketing,34.25,"A00, A01, D01","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7340115,Marketing -Chất lượng cao giảng dạy bằng tiếng Anh - Việt,31.3,"A00, A01, D01","64,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7340115,Marketing - Chất lượng cao giảng dạy 100% tiếng Anh,28.0,"A01, D01","84,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,31.85,"A00, A01, C01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7380101,Ngành Luật,25.0,"A00, A01, C01, D01","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,31.2,"A00, A01, C01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7340120,Ngành Kinh doanh quốc tế,33.8,"A00, A01, D01","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7220204,Ngôn ngữ Trung Quốc,32.5,"D01, D04, D11, D55","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,N7220201,Ngôn ngữ Anh -Chương trình 02 năm đầu học tại Nha Trang,24.0,"D01, D11","20,500,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7220201,Ngôn ngữ Anh -Chất lượng cao giảng dạy 100% tiếng Anh,25.0,D01,"80,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7220201,Ngôn ngữ Anh -Chất lượng cao giảng dạy bằng tiếng Anh - Việt,30.3,"D01, D11","64,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7220201,Ngôn ngữ Anh,33.8,"D01, D11","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340101L,Quản trị kinh doanh (đơn bằng 3+1)- Chương trình liên kết Đại học Lunghwa (Đài Loan),28.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7340101N,Quản trị kinh doanh (Chuyên ngành: Quản trị nhà hàng - khách sạn) - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,27.8,"A00, A01, D01","52,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7340101,Quản trị Kinh doanh,33.0,"A00, A01, D01","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7810301G,Quản lý thể dục thể thao (ngành Golf),22.0,"A01, D01, T00, T01","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7580302,Quản lý xây dựng,23.0,"A00, A01, C01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340101N,Quản trị nhà hàng khách sạn (song bằng 2.5+1.5) -Chương trình liên kết Đại học Taylor’s-Malaysia; Chương trình liên kết (song bằng 2+2) Đại học Southern Cross-Úc,28.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,D7340101N,Quản trị kinh doanh- CT dự bị đh bằng tiếng anh,27.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,7340101N,Quản trị kinh doanh (Chuyên ngành Quản trị Nhà hàng - Khách sạn),32.0,"A00, A01, D01","64,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7340408,Quan hệ lao động (CN Quản lý Quan hệ lao động. CN Hành vi tổ chức),25.0,"A00, A01, C01, D01","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340101,Quản trị kinh doanh (song bằng 2+2) - Chương trình liên kết Đại học kinh tế Praha-Cộng hòa Séc; Đại học Saimaa-Phần Lan,28.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,DK7340101N,"Quản trị nhà hàng khách sạn (song bằng, 2.5+1.5) - chương trình liên kết Đại học Taylor's (Malaysia)",28.0,"A01, D01","79,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7340101,Quản trị kinh doanh (Chuyên ngành: Quản trị nguồn nhân lực) - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,30.0,"A00, A01, D01","52,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,DK7340101E,Quản trị kinh doanh toàn cầu (đơn bằng 2+2) - Chương trình dự bị liên kết Đại học Emlyon (Pháp),28.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,DK7340101L,Quản trị kinh doanh (đơn bằng 3+1)- Chương trình dự bị liên kết Đại học Lunghwa (Đài Loan),28.0,"A01, D01","83,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7810301,Quản lý thể dục thể thao,31.3,"A01, D01, T00, T01","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,N7340101N,Quản trị kinh doanh. Chuyên ngành: Quản trị nhà hàng - khách sạn -Chương trình 02 năm đầu học tại Nha Trang,22.0,"A00, A01, D01","20,500,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7340101N,Quản trị kinh doanh (Chuyên ngành: Quản trị nhà hàng - khách sạn) - Chất lượng cao giảng dạy 100% tiếng Anh,27.0,"A01, D01","84,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7580105,Quy hoạch vùng và đô thị,23.0,"A00, A01, V00, V01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,K7340201X,"Tài chính và kiểm soát (song bằng, 3+1) - Chương trình liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan)",26.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7340201,Tài chính ngân hàng - học bằng tiếng Anh,26.0,"A01, D01","80,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7340201,Tài chính - Ngân hàng - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,28.7,"A00, A01, D01, D07","52,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,D7340201,Tài chính- Ngân hàng - Dự bị đh bằng tiếng anh,26.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,DK7340201X,"Tài chính và kiểm soát (song bằng, 3+1) - chương trình liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan)",26.0,"A01, D01","80,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7340201,Tài chính – Ngân hàng,33.0,"A00, A01, D01, D07","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7210403,Thiết kế đồ họa,31.5,"H00, H01, H02, H03","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7580108,Thiết kế nội thất,29.7,"H02, H03, V00, V01","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,N7210403,Thiết kế đồ họa phân hiệu Khánh Hòa,24.0,"H00, H01, H02, H03","24,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7210403,Thiết kế đồ họa - Chất lượng cao giảng dạy bằng tiếng Anh - Việt,31.0,"H00, H01, H02, H03","54,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7210404,Thiết kế thời trang,30.6,"H00, H01, H02, H03","31,680,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7460201,Thống kê,28.5,"A00, A01","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,D7310630Q,Việt Nam học- CT dự bị đại học bằng tiếng anh,24.0,"A01, D01",
DTT,Đại học Tôn Đức Thắng,TP HCM,F7310630Q,Việt Nam học (Chuyên ngành: Du lịch và Quản lý du lịch)- Chất lượng cao giảng dạy bằng tiếng Anh - Việt,28.6,"D01, D11","52,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7310630Q,Việt Nam học (Chuyên ngành Du lịch và Quản lý du lịch),33.3,"A01, C00, C01, D01","50,160,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,FA7310630Q,Việt Nam học (Chuyên ngành Du lịch và Quản lý du lịch),24.0,"A01, D01","80,000,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,N7310630,Việt Nam học (Chuyên ngành Du lịch và Lữ hành),22.0,"A01, C00, C01, D01","20,500,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7310630,Việt Nam học,34.25,"A01, C00, C01, D01","27,060,000",
DTT,Đại học Tôn Đức Thắng,TP HCM,7310301,Xã hội học,32.3,"A01, C00, C01, D01","27,060,000",
SGD,Đại học Sài Gòn,TP HCM,7510301,"Công nghệ kỹ thuật điện, điện tử",23.0,A01,"21,787,500"
SGD,Đại học Sài Gòn,TP HCM,7480201CLC,Công nghệ thông tin (chương trình chất lượng cao),22.45,"A00, A01","36,753,750"
