ma_truong,ten_truong,dia_diem,ma_nganh,ten_nganh,diem,to_hop_mon
ETU,Đại học Hòa Bình,Hà Nội,7810201,Quản trị khách sạn,15.5,"C00, D01, D72, D96"
ETU,Đại học Hòa Bình,Hà Nội,7340101,Quản trị Kinh doanh,15.1,"A00, A01, D01, D96"
ETU,Đại học Hòa Bình,Hà Nội,7320108,Quan hệ công chúng,15.75,"C00, D01, D15, D78"
ETU,Đại học Hòa Bình,Hà Nội,7810103,Quản trị dịch vụ du lịch và lữ hành,15.1,"C00, D01, D72, D96"
ETU,Đại học Hòa Bình,Hà Nội,7340201,Tài chính – Ngân hàng,15.45,"A00, A01, D01, D96"
ETU,Đại học Hòa Bình,Hà Nội,7340122,Thương mại điện tử,15.15,"A00, A01, D01, D96"
ETU,Đại học Hòa Bình,Hà Nội,7720115,Y học cổ truyền,21.05,"A00, B00, D07, D08"
HDT,Đại học Hồng Đức,Thanh Hóa,7480201,Công nghệ thông tin,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7810101,Du lịch,15.0,C00
HDT,Đại học Hồng Đức,Thanh Hóa,7140202,Giáo dục Tiểu học,25.25,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7140201,Giáo dục Mầm non,22.0,M00
HDT,Đại học Hồng Đức,Thanh Hóa,7340301,Kế toán,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7340302,Kiểm toán,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7310101,Kinh tế,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7580201,Kỹ thuật xây dựng,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7520201,Kỹ thuật điện,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7620201,Lâm học,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7380101,Ngành Luật,15.0,C00
HDT,Đại học Hồng Đức,Thanh Hóa,7220201,Ngôn ngữ Anh,15.0,A01
HDT,Đại học Hồng Đức,Thanh Hóa,7850103,Quản lý đất đai,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7340101,Quản trị Kinh doanh,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7140217,Sư phạm Ngữ văn,27.75,C00
HDT,Đại học Hồng Đức,Thanh Hóa,7140231,Sư phạm Tiếng Anh,24.75,A01
HDT,Đại học Hồng Đức,Thanh Hóa,7140209,Sư phạm Toán học,24.6,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7340201,Tài chính – Ngân hàng,15.0,A00
HDT,Đại học Hồng Đức,Thanh Hóa,7310401,Tâm lý học,15.0,C00
DHV,Đại học Hùng Vương TP HCM,TP HCM,7480201,Công nghệ thông tin,15.0,"A00, A01, C14, D01"
DHV,Đại học Hùng Vương TP HCM,TP HCM,7340301,Kế toán,15.0,"A00, C03, C14, D01"
DHV,Đại học Hùng Vương TP HCM,TP HCM,7340115,Marketing,15.0,"A00, C00, C01, D01"
DHV,Đại học Hùng Vương TP HCM,TP HCM,7380101,Ngành Luật,15.0,"A00, A09, C00, C14"
DHV,Đại học Hùng Vương TP HCM,TP HCM,7220201,Ngôn ngữ Anh,15.0,"D01, D14, D15, D66"
DHV,Đại học Hùng Vương TP HCM,TP HCM,7220204,Ngôn ngữ Trung Quốc,15.0,"C00, D01, D04, D15"
DHV,Đại học Hùng Vương TP HCM,TP HCM,7220209,Ngôn ngữ Nhật,15.0,"C00, D01, D15, D66"
DHV,Đại học Hùng Vương TP HCM,TP HCM,7720802,Quản lý bệnh viện,15.0,"B00, B03, C01, C14"
DHV,Đại học Hùng Vương TP HCM,TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,"A00, A01, C00, D01"
DHV,Đại học Hùng Vương TP HCM,TP HCM,7340101,Quản trị Kinh doanh,15.0,"C00, C01, D01"
DHV,Đại học Hùng Vương TP HCM,TP HCM,7340201,Tài chính – Ngân hàng,15.0,"A00, C00, C04, D01"
THV,Đại học Hùng Vương,Phú Thọ,7510201,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ hàn),16.0,A00
THV,Đại học Hùng Vương,Phú Thọ,7760101,Công tác xã hội,17.0,C00
THV,Đại học Hùng Vương,Phú Thọ,7480201,Công nghệ thông tin,16.0,A00
THV,Đại học Hùng Vương,Phú Thọ,7510301,"Công nghệ kỹ thuật điện, điện tử",16.0,A00
THV,Đại học Hùng Vương,Phú Thọ,7720301,Điều dưỡng,19.0,A00
THV,Đại học Hùng Vương,Phú Thọ,7140202,Giáo dục Tiểu học,26.0,A00
THV,Đại học Hùng Vương,Phú Thọ,7140206,Giáo dục Thể chất,32.0,T00
THV,Đại học Hùng Vương,Phú Thọ,7140201,Giáo dục Mầm non,32.0,M00
THV,Đại học Hùng Vương,Phú Thọ,7340301,Kế toán,17.0,A00
THV,Đại học Hùng Vương,Phú Thọ,7310101,Kinh tế,17.0,A00
THV,Đại học Hùng Vương,Phú Thọ,7220204,Ngôn ngữ Trung Quốc,19.0,D01
THV,Đại học Hùng Vương,Phú Thọ,7220201,Ngôn ngữ Anh,19.0,D01
THV,Đại học Hùng Vương,Phú Thọ,7810103,Quản trị dịch vụ du lịch và lữ hành,17.0,C00
THV,Đại học Hùng Vương,Phú Thọ,7340101,Quản trị Kinh doanh,17.0,A00
THV,Đại học Hùng Vương,Phú Thọ,7140221,Sư phạm Âm nhạc,32.0,N00
THV,Đại học Hùng Vương,Phú Thọ,7140209,Sư phạm Toán học,24.0,A00
THV,Đại học Hùng Vương,Phú Thọ,7140231,Sư phạm Tiếng Anh,24.75,D01
THV,Đại học Hùng Vương,Phú Thọ,7140217,Sư phạm Ngữ văn,25.75,C00
THV,Đại học Hùng Vương,Phú Thọ,7340201,Tài chính – Ngân hàng,17.0,A00
THV,Đại học Hùng Vương,Phú Thọ,7640101,Thú y,17.0,A00
UKH,Đại học Khánh Hòa,Khánh Hòa,7440112,Hóa học,15.0,"A00, A01, B00, D07"
UKH,Đại học Khánh Hòa,Khánh Hòa,7220201A,Ngôn ngữ Anh,15.0,"A01, D01, D14, D15"
UKH,Đại học Khánh Hòa,Khánh Hòa,7220201,Ngôn ngữ Anh,15.0,"A01, D01, D14, D15"
UKH,Đại học Khánh Hòa,Khánh Hòa,7810201,Quản trị khách sạn,15.0,"A01, D01, D14, D15"
UKH,Đại học Khánh Hòa,Khánh Hòa,7340101,Quản trị Kinh doanh,15.5,"A01, D01, D14, D15"
UKH,Đại học Khánh Hòa,Khánh Hòa,7810103,Quản trị dịch vụ du lịch và lữ hành,15.0,"A01, D01, D14, D15"
UKH,Đại học Khánh Hòa,Khánh Hòa,7340101B,Quản trị kinh doanh,16.0,"A01, D01, D14, D15"
UKH,Đại học Khánh Hòa,Khánh Hòa,7340101A,Quản trị kinh doanh,15.0,"A01, D01, D14, D15"
UKH,Đại học Khánh Hòa,Khánh Hòa,7420203A,Sinh học ứng dụng - dược liệu,15.0,"A00, A01, B00, D07"
UKH,Đại học Khánh Hòa,Khánh Hòa,7229030,Văn học,15.0,"C00, C19, C20, D01"
UKH,Đại học Khánh Hòa,Khánh Hòa,7229040,Văn hoá học,15.0,"C00, C19, C20, D01"
UKH,Đại học Khánh Hòa,Khánh Hòa,7310630A,Việt Nam học (Văn hóa Du lịch),15.0,"C00, C19, C20, D01"
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320101_CLC,Báo chí chất lượng cao,26.8,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320101,Báo chí,27.8,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320101,Báo chí,27.8,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320101_CLC,Báo chí chất lượng cao,26.8,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320101_CLC,Báo chí chất lượng cao,26.8,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320101,Báo chí,27.8,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7760101,Công tác xã hội,24.0,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7760101,Công tác xã hội,24.0,D15
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7760101,Công tác xã hội,24.0,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7760101,Công tác xã hội,24.0,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310501,Địa lý học,24.5,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310501,Địa lý học,24.5,D15
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310501,Địa lý học,24.5,A01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310501,Địa lý học,24.5,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7580112,Đô thị học,23.7,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7580112,Đô thị học,23.7,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7580112,Đô thị học,23.7,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7580112,Đô thị học,23.7,A01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310608,Đông phương học,25.8,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310608,Đông phương học,25.8,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310608,Đông phương học,25.8,D04
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7140101,Giáo dục học,22.6,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7140101,Giáo dục học,22.6,B00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7140101,Giáo dục học,22.6,C01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7140101,Giáo dục học,22.6,"B00, D01"
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310614,Hàn Quốc học,26.45,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310614,Hàn Quốc học,26.45,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229010,Lịch sử,24.0,"D01, D15"
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229010,Lịch sử,24.0,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229010,Lịch sử,24.0,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320303,Lưu trữ học,24.2,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320303,Lưu trữ học,24.2,D15
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320303,Lưu trữ học,24.2,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320303,Lưu trữ học,24.2,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220202,Ngôn ngữ Nga,23.95,D02
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229020,Ngôn ngữ học,25.0,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220206,Ngôn ngữ Tây Ban Nha,25.3,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220204,Ngôn ngữ Trung Quốc,27.0,D04
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220202,Ngôn ngữ Nga,23.95,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220208,Ngôn ngữ Italia,24.5,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220205,Ngôn ngữ Đức,25.6,D05
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220203,Ngôn ngữ Pháp,25.1,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229020,Ngôn ngữ học,25.0,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220206,Ngôn ngữ Tây Ban Nha,25.3,"D03, D05"
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220205,Ngôn ngữ Đức,25.6,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229020,Ngôn ngữ học,25.0,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220204,Ngôn ngữ Trung Quốc,27.0,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220208,Ngôn ngữ Italia,24.5,"D03, D05"
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220203,Ngôn ngữ Pháp,25.1,D03
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7220201,Ngôn ngữ Anh,27.2,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310302,Nhân học,24.3,D15
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310302,Nhân học,24.3,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310302,Nhân học,24.3,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310302,Nhân học,24.3,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310613,Nhật Bản học,26.1,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310613_CLC,Nhật Bản học chất lượng cao,25.4,D06
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310613_CLC,Nhật Bản học chất lượng cao,25.4,D63
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310613_CLC,Nhật Bản học chất lượng cao,25.4,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310613_CLC,Nhật Bản học chất lượng cao,25.4,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310613,Nhật Bản học,26.1,"D06, D63"
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310613,Nhật Bản học,26.1,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7340406,Quản trị văn phòng,26.9,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,26.6,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320205,Quản lý thông tin,25.5,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320205,Quản lý thông tin,25.5,A01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310206,Quan hệ quốc tế,26.9,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7140114,Quản lý giáo dục,21.0,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7140114,Quản lý giáo dục,21.0,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310206_CLC,Quan hệ quốc tế chất lượng cao,26.6,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7140114,Quản lý giáo dục,21.0,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7140114,Quản lý giáo dục,21.0,A01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,26.6,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7340406,Quản trị văn phòng,26.9,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310206_CLC,Quan hệ quốc tế chất lượng cao,26.6,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,26.6,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320205,Quản lý thông tin,25.5,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310206,Quan hệ quốc tế,26.9,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,26.6,D15
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7340406,Quản trị văn phòng,26.9,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320205,Quản lý thông tin,25.5,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310403,Tâm lý học giáo dục,21.1,"B00, B08"
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310403,Tâm lý học giáo dục,21.1,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310401,Tâm lý học,26.6,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310401,Tâm lý học,26.6,B00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310403,Tâm lý học giáo dục,21.1,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310401,Tâm lý học,26.6,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7310401,Tâm lý học,26.6,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320201,Thông tin - thư viện,23.0,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320201,Thông tin - thư viện,23.0,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320201,Thông tin - thư viện,23.0,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320201,Thông tin - thư viện,23.0,A01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229009,Tôn giáo học,21.7,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229009,Tôn giáo học,21.7,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229009,Tôn giáo học,21.7,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229001,Triết học,23.4,D14
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229001,Triết học,23.4,A01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229001,Triết học,23.4,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7229001,Triết học,23.4,C00
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320104,Truyền thông đa phương tiện,27.9,D01
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320104,Truyền thông đa phương tiện,27.9,D15
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,TP HCM,7320104,Truyền thông đa phương tiện,27.9,D14
KCN,Đại học Khoa Học Và Công Nghệ Hà Nội,Hà Nội,7460112,ĐH Toán ứng dụng,22.45,"A00, A01, B00, D07"
KCN,Đại học Khoa Học Và Công Nghệ Hà Nội,Hà Nội,7520121,Kỹ thuật không gian,21.6,"A00, A01, B00, D07"
KCN,Đại học Khoa Học Và Công Nghệ Hà Nội,Hà Nội,7520130,Kỹ thuật ô tô,24.05,"A00, A01, A02, D07"
KCN,Đại học Khoa Học Và Công Nghệ Hà Nội,Hà Nội,7520201,Kỹ thuật điện,21.05,"A00, A01, A02, D07"
DHT,Đại học Khoa Học - Đại học Huế,Huế,7320101,Báo chí,16.5,"C00, D01, D15"
DHT,Đại học Khoa Học - Đại học Huế,Huế,7480201,Công nghệ thông tin,17.0,"A00, A01, D01, D07"
